"","myAUC","avg_diff","power","avg_logFC","pct.1","pct.2","cluster","gene","maxcell"
"SEC24A",0.725,0.338312465727181,0.45,0.338312465727181,0.936,0.67,"4","SEC24A","4"
"LONRF3",0.724,0.289725942167674,0.448,0.289725942167675,0.803,0.471,"4","LONRF3","4"
"U2SURP",0.723,0.39905486907122,0.446,0.399054869071221,0.939,0.626,"4","U2SURP","4"
"SOCS2",0.723,0.317039865348431,0.446,0.31703986534843,0.886,0.493,"4","SOCS2","4"
"LNPK",0.723,0.290907187063751,0.446,0.290907187063751,0.8,0.533,"4","LNPK","4"
"ZC3H7A",0.721,0.276037040699023,0.442,0.276037040699023,0.872,0.554,"4","ZC3H7A","4"
"GLT8D1",0.721,0.259291596952881,0.442,0.259291596952881,0.819,0.577,"4","GLT8D1","4"
"SDCCAG8",0.721,0.253049344422715,0.442,0.253049344422715,0.867,0.459,"4","SDCCAG8","4"
"SF1",0.72,0.510937016765745,0.44,0.510937016765745,0.969,0.727,"4","SF1","4"
"ZFC3H1",0.72,0.441351850310646,0.44,0.441351850310647,0.847,0.543,"4","ZFC3H1","4"
"ZNF638",0.718,0.278263048576021,0.436,0.278263048576021,0.961,0.718,"4","ZNF638","4"
"NEMF",0.718,0.263436295855274,0.436,0.263436295855274,0.947,0.646,"4","NEMF","4"
"DDIT3",0.716,0.605554239348575,0.432,0.605554239348576,0.847,0.597,"4","DDIT3","4"
"KANSL1",0.716,0.276337089345308,0.432,0.276337089345308,0.942,0.674,"4","KANSL1","4"
"GLUD1",0.715,0.505931854761544,0.43,0.505931854761544,0.872,0.584,"4","GLUD1","4"
"LRPPRC",0.715,0.262824394784514,0.43,0.262824394784514,0.933,0.703,"4","LRPPRC","4"
"REEP5",0.714,0.414254268408532,0.428,0.414254268408531,0.939,0.679,"4","REEP5","4"
"RBMXL1",0.714,0.261332737585702,0.428,0.261332737585702,0.778,0.494,"4","RBMXL1","4"
"TFE3",0.714,0.260875194967004,0.428,0.260875194967004,0.889,0.586,"4","TFE3","4"
"GAS7",0.713,0.873044026465855,0.426,0.873044026465856,0.781,0.675,"4","GAS7","4"
"LUC7L3",0.713,0.46671754620566,0.426,0.46671754620566,0.981,0.821,"4","LUC7L3","4"
"TTC14",0.713,0.282512444461499,0.426,0.282512444461499,0.958,0.701,"4","TTC14","4"
"KHDC4",0.713,0.253461873758727,0.426,0.253461873758727,0.8,0.522,"4","KHDC4","4"
"SRP54",0.712,0.251113823295711,0.424,0.251113823295711,0.911,0.64,"4","SRP54","4"
"NEU1",0.711,0.668090872165084,0.422,0.668090872165085,0.803,0.621,"4","NEU1","4"
"MSH6",0.711,0.372436734893107,0.422,0.372436734893106,0.822,0.565,"4","MSH6","4"
"TARS",0.711,0.318125091349431,0.422,0.318125091349431,0.95,0.689,"4","TARS","4"
"LRRK2",0.711,0.252470040765794,0.422,0.252470040765794,0.925,0.635,"4","LRRK2","4"
"SRPX",0.71,0.634660514706701,0.42,0.634660514706702,0.819,0.572,"4","SRPX","4"
"TNRC6C",0.71,0.336827131862911,0.42,0.336827131862911,0.886,0.661,"4","TNRC6C","4"
"HMGXB4",0.71,0.30958354246085,0.42,0.30958354246085,0.844,0.508,"4","HMGXB4","4"
"CRYBG3",0.709,0.375186106985743,0.418,0.375186106985743,0.894,0.571,"4","CRYBG3","4"
"ELMSAN1",0.708,0.548882441150123,0.416,0.548882441150125,0.875,0.654,"4","ELMSAN1","4"
"CGGBP1",0.708,0.302828246507415,0.416,0.302828246507413,0.936,0.669,"4","CGGBP1","4"
"HSPA4L",0.707,0.489567151615356,0.414,0.489567151615355,0.783,0.568,"4","HSPA4L","4"
"RTN4",0.707,0.412188060751893,0.414,0.412188060751894,0.936,0.828,"4","RTN4","4"
"PPM1K",0.707,0.331234472557042,0.414,0.331234472557042,0.931,0.726,"4","PPM1K","4"
"ZNF609",0.707,0.264862150633458,0.414,0.264862150633458,0.811,0.531,"4","ZNF609","4"
"APP",0.706,0.50926602092922,0.412,0.509266020929222,0.917,0.69,"4","APP","4"
"ADM",0.706,0.493223678791552,0.412,0.493223678791552,0.678,0.341,"4","ADM","4"
"TTC3",0.706,0.410605578199733,0.412,0.410605578199733,0.936,0.712,"4","TTC3","4"
"SMC3",0.706,0.393603587610052,0.412,0.393603587610052,0.917,0.615,"4","SMC3","4"
"SDC2",0.705,0.509592344902461,0.41,0.509592344902462,0.861,0.664,"4","SDC2","4"
"YME1L1",0.701,0.357508444318437,0.402,0.35750844431844,0.922,0.57,"4","YME1L1","4"
"CDH19",0.918,1.96047334310019,0.836,1.96047334310019,0.869,0.034,"4","CDH19","4"
"ABCA8",0.909,1.54743008550512,0.818,1.54743008550512,0.958,0.259,"4","ABCA8","4"
"ANGPTL7",0.893,2.62516251713634,0.786,2.62516251713634,0.825,0.041,"4","ANGPTL7","4"
"EGFR",0.875,1.35036088047396,0.75,1.35036088047396,0.844,0.189,"4","EGFR","4"
"PDGFRL",0.854,1.14853895998824,0.708,1.14853895998824,0.831,0.166,"4","PDGFRL","4"
"TENM2",0.831,1.33094275111687,0.662,1.33094275111687,0.681,0.022,"4","TENM2","4"
"CLDN1",0.827,1.36605687612892,0.654,1.36605687612891,0.711,0.072,"4","CLDN1","4"
"ZBTB20",0.806,0.804729923593685,0.612,0.804729923593684,0.936,0.547,"4","ZBTB20","4"
"VIT",0.804,1.03592685543801,0.608,1.03592685543801,0.661,0.064,"4","VIT","4"
"MEG31",0.804,1.03171863316606,0.608,1.03171863316606,0.928,0.371,"4","MEG3","4"
"THBS4",0.793,1.02563059302554,0.586,1.02563059302554,0.739,0.146,"4","THBS4","4"
