"","myAUC","avg_diff","power","avg_logFC","pct.1","pct.2","cluster","gene","maxcell"
"C6orf1361",0.848,0.347831641155865,0.696,0.347831641155865,0.889,0.435,"10","C6orf136","10"
"ZNF4511",0.848,0.331899731052844,0.696,0.331899731052844,1,0.815,"10","ZNF451","10"
"INTS1",0.848,0.299157507962327,0.696,0.299157507962326,1,0.729,"10","INTS1","10"
"TACC3",0.847,1.4001265537772,0.694,1.4001265537772,0.889,0.789,"10","TACC3","10"
"USP5",0.847,0.626938901613845,0.694,0.626938901613845,0.917,0.416,"10","USP5","10"
"UBE2F",0.847,0.595117472174967,0.694,0.595117472174967,0.972,0.8,"10","UBE2F","10"
"CNOT3",0.847,0.538494865889577,0.694,0.538494865889578,0.972,0.579,"10","CNOT3","10"
"TIMM91",0.847,0.375266233882602,0.694,0.375266233882601,1,0.556,"10","TIMM9","10"
"GGPS1",0.847,0.349596275832348,0.694,0.349596275832349,1,0.801,"10","GGPS1","10"
"ORMDL11",0.847,0.324983149244898,0.694,0.324983149244897,1,0.705,"10","ORMDL1","10"
"SH3D19",0.847,0.294523016818093,0.694,0.294523016818093,0.944,0.408,"10","SH3D19","10"
"LUZP1",0.846,0.461132675333887,0.692,0.461132675333888,1,0.888,"10","LUZP1","10"
"AC092683.11",0.846,0.332874377341414,0.692,0.332874377341414,0.833,0.3,"10","AC092683.1","10"
"PDZD111",0.846,0.275950323528706,0.692,0.275950323528705,0.972,0.331,"10","PDZD11","10"
"SPTBN1",0.845,1.51118196122853,0.69,1.51118196122853,1,0.933,"10","SPTBN1","10"
"EIF2S2",0.845,1.37042804952192,0.69,1.37042804952192,1,0.763,"10","EIF2S2","10"
"EIF3G",0.845,1.1068526582558,0.69,1.1068526582558,1,0.762,"10","EIF3G","10"
"TADA3",0.845,0.738117082966178,0.69,0.738117082966178,0.972,0.408,"10","TADA3","10"
"CSK",0.845,0.323321465368744,0.69,0.323321465368744,0.944,0.5,"10","CSK","10"
"DDX49",0.845,0.278287466403489,0.69,0.278287466403489,0.972,0.412,"10","DDX49","10"
"PRR11",0.844,1.34413751124324,0.688,1.34413751124324,0.861,0.28,"10","PRR11","10"
"FAM50A1",0.844,0.902354540765335,0.688,0.902354540765335,1,0.496,"10","FAM50A","10"
"CHTOP",0.844,0.758872061314389,0.688,0.758872061314389,1,0.709,"10","CHTOP","10"
"WRNIP1",0.844,0.67762647648243,0.688,0.67762647648243,0.889,0.463,"10","WRNIP1","10"
"VARS1",0.844,0.650159284765913,0.688,0.650159284765913,0.944,0.496,"10","VARS","10"
"B3GNT2",0.844,0.564120755669704,0.688,0.564120755669704,1,0.892,"10","B3GNT2","10"
"ETFDH",0.844,0.310490790931744,0.688,0.310490790931744,0.944,0.788,"10","ETFDH","10"
"POLG2",0.844,0.260911647772384,0.688,0.260911647772384,0.972,0.771,"10","POLG2","10"
"GSTP1",0.843,1.02818011152601,0.686,1.02818011152601,1,0.786,"10","GSTP1","10"
"ASNA1",0.843,0.636617273007034,0.686,0.636617273007035,1,0.357,"10","ASNA1","10"
"FAM104A",0.843,0.626338260415854,0.686,0.626338260415855,1,0.692,"10","FAM104A","10"
"DR1",0.843,0.375751537606761,0.686,0.375751537606761,1,0.864,"10","DR1","10"
"SRGAP2C",0.843,0.352886960229306,0.686,0.352886960229305,1,0.831,"10","SRGAP2C","10"
"CLIC1",0.842,1.38813362689192,0.684,1.38813362689192,1,0.768,"10","CLIC1","10"
"BRD7",0.842,0.804558883825525,0.684,0.804558883825527,1,0.78,"10","BRD7","10"
"TNKS",0.842,0.787034755430638,0.684,0.787034755430638,0.861,0.384,"10","TNKS","10"
"ATAD2",0.842,0.718233217068529,0.684,0.718233217068529,1,0.921,"10","ATAD2","10"
"TBL1XR11",0.842,0.70180189599291,0.684,0.701801895992911,1,0.435,"10","TBL1XR1","10"
"DHX30",0.842,0.611761423733866,0.684,0.611761423733866,1,0.632,"10","DHX30","10"
"EED",0.842,0.441936377176251,0.684,0.441936377176252,0.972,0.675,"10","EED","10"
"CDC42EP32",0.841,0.909498557414707,0.682,0.909498557414706,1,0.809,"10","CDC42EP3","10"
"TRAPPC31",0.841,0.684224691571212,0.682,0.684224691571212,0.972,0.407,"10","TRAPPC3","10"
"LEO11",0.841,0.598813550027763,0.682,0.598813550027763,1,0.664,"10","LEO1","10"
"HSPA41",0.841,0.557166388472427,0.682,0.557166388472426,1,0.925,"10","HSPA4","10"
"AL031777.3",0.841,0.503607148870797,0.682,0.503607148870797,0.917,0.449,"10","AL031777.3","10"
"ICMT",0.841,0.356197278428787,0.682,0.356197278428788,0.972,0.51,"10","ICMT","10"
"AHSA11",0.84,1.20166869485181,0.68,1.20166869485181,1,0.968,"10","AHSA1","10"
"RBM8A",0.84,1.09105711300204,0.68,1.09105711300204,1,0.793,"10","RBM8A","10"
"SMS",0.84,0.999898605789761,0.68,0.999898605789762,1,0.943,"10","SMS","10"
"CKAP5",0.84,0.908579468092864,0.68,0.908579468092864,0.889,0.442,"10","CKAP5","10"
"GTF3A1",0.84,0.50359932042933,0.68,0.503599320429331,1,0.771,"10","GTF3A","10"
"MTMR141",0.84,0.460188237211155,0.68,0.460188237211155,1,0.492,"10","MTMR14","10"
"OGFOD3",0.84,0.456863600127569,0.68,0.456863600127568,0.972,0.558,"10","OGFOD3","10"
"SEC23IP",0.84,0.448369755065041,0.68,0.44836975506504,1,0.868,"10","SEC23IP","10"
"GATD1",0.84,0.438952225152937,0.68,0.438952225152936,0.944,0.68,"10","GATD1","10"
"JPX1",0.84,0.344585717492749,0.68,0.344585717492751,1,0.516,"10","JPX","10"
"NANS",0.839,0.922993100989389,0.678,0.922993100989388,1,0.867,"10","NANS","10"
"PPP1R15B",0.839,0.771435988615991,0.678,0.771435988615991,1,0.667,"10","PPP1R15B","10"
"NUDCD2",0.839,0.757375967226317,0.678,0.757375967226318,0.944,0.474,"10","NUDCD2","10"
"ERP44",0.839,0.695702279328521,0.678,0.695702279328521,1,0.735,"10","ERP44","10"
"LSM1",0.839,0.641534968041929,0.678,0.641534968041929,1,0.856,"10","LSM1","10"
"MAPKAPK21",0.839,0.615362765065887,0.678,0.615362765065886,0.972,0.565,"10","MAPKAPK2","10"
"GPN31",0.839,0.306762972806391,0.678,0.306762972806391,1,0.895,"10","GPN3","10"
"TIMM501",0.839,0.285351053873752,0.678,0.285351053873752,1,0.767,"10","TIMM50","10"
"SNX21",0.839,0.252789592719536,0.678,0.252789592719536,0.861,0.297,"10","SNX21","10"
"PRC1",0.838,1.06825347339046,0.676,1.06825347339046,0.861,0.651,"10","PRC1","10"
"UBAP21",0.838,0.708423543346304,0.676,0.708423543346303,0.972,0.678,"10","UBAP2","10"
"PFDN41",0.838,0.411236190092564,0.676,0.411236190092563,1,0.663,"10","PFDN4","10"
"C19orf24",0.838,0.286484337476169,0.676,0.286484337476171,1,0.74,"10","C19orf24","10"
"SURF4",0.837,0.929347933559547,0.674,0.929347933559548,1,0.836,"10","SURF4","10"
"POLR2F1",0.837,0.879102182304891,0.674,0.879102182304891,1,0.471,"10","POLR2F","10"
"MIER1",0.837,0.723366450413353,0.674,0.723366450413353,1,0.954,"10","MIER1","10"
"TTC1",0.837,0.608347947913481,0.674,0.60834794791348,1,0.804,"10","TTC1","10"
"NOL121",0.837,0.431447688652365,0.674,0.431447688652365,1,0.617,"10","NOL12","10"
"NELFCD1",0.837,0.366399338823547,0.674,0.366399338823548,1,0.752,"10","NELFCD","10"
"HNRNPD",0.836,1.17201557886815,0.672,1.17201557886815,1,0.75,"10","HNRNPD","10"
"PGP",0.836,1.02014557560748,0.672,1.02014557560748,0.972,0.665,"10","PGP","10"
"CENPC1",0.836,0.534905045588466,0.672,0.534905045588466,1,0.941,"10","CENPC","10"
"SPTLC1",0.836,0.384880575422073,0.672,0.384880575422073,1,0.775,"10","SPTLC1","10"
"NCL",0.835,1.31426953374094,0.67,1.31426953374094,1,0.95,"10","NCL","10"
"AP3D1",0.835,1.18468394673603,0.67,1.18468394673602,1,0.548,"10","AP3D1","10"
"GPNMB",0.835,0.988895882057419,0.67,0.988895882057419,0.861,0.519,"10","GPNMB","10"
"UFD11",0.835,0.84075450852411,0.67,0.840754508524111,1,0.743,"10","UFD1","10"
"MGAT1",0.835,0.82274732343421,0.67,0.82274732343421,1,0.799,"10","MGAT1","10"
"ST3GAL1",0.835,0.451251546255246,0.67,0.451251546255246,0.972,0.72,"10","ST3GAL1","10"
"CHD4",0.834,1.21971360844372,0.668,1.21971360844372,1,0.83,"10","CHD4","10"
"NAA101",0.834,1.03422720657794,0.668,1.03422720657794,1,0.437,"10","NAA10","10"
"YTHDC1",0.834,0.685963504192142,0.668,0.685963504192142,1,0.94,"10","YTHDC1","10"
"FGFR1OP",0.834,0.459575999783836,0.668,0.459575999783837,0.972,0.692,"10","FGFR1OP","10"
"TRIQK1",0.834,0.41582417732394,0.668,0.415824177323939,1,0.595,"10","TRIQK","10"
"ALKBH51",0.834,0.380129645188951,0.668,0.380129645188951,0.972,0.661,"10","ALKBH5","10"
"QSER1",0.834,0.304731639109097,0.668,0.304731639109098,0.917,0.528,"10","QSER1","10"
"MYL12B",0.833,1.20768953645399,0.666,1.20768953645399,1,0.891,"10","MYL12B","10"
"GATA32",0.833,0.539712482577435,0.666,0.539712482577434,0.972,0.844,"10","GATA3","10"
"NDRG3",0.833,0.324772051970668,0.666,0.324772051970669,0.889,0.645,"10","NDRG3","10"
"KIFC1",0.832,0.988457104505357,0.664,0.988457104505357,0.861,0.538,"10","KIFC1","10"
"DDB11",0.832,0.586624894875548,0.664,0.586624894875549,1,0.524,"10","DDB1","10"
"GOT21",0.832,0.556448440792253,0.664,0.556448440792253,0.944,0.444,"10","GOT2","10"
"NFE2L1",0.832,0.457727995772579,0.664,0.457727995772579,1,0.483,"10","NFE2L1","10"
"UBA61",0.832,0.298742472485797,0.664,0.298742472485797,1,0.718,"10","UBA6","10"
"NCBP1",0.832,0.289950058753993,0.664,0.289950058753993,0.944,0.533,"10","NCBP1","10"
"PET117",0.832,0.289779588230603,0.664,0.289779588230604,0.917,0.66,"10","PET117","10"
"CCAR21",0.832,0.254942660311301,0.664,0.254942660311301,0.944,0.561,"10","CCAR2","10"
"RALBP11",0.831,1.12954487326645,0.662,1.12954487326646,1,0.726,"10","RALBP1","10"
"SQLE2",0.831,1.10529770959093,0.662,1.10529770959093,0.972,0.559,"10","SQLE","10"
"IDH2",0.831,0.939856081810203,0.662,0.939856081810203,1,0.496,"10","IDH2","10"
"KIAA11091",0.831,0.683609365205378,0.662,0.683609365205377,1,0.822,"10","KIAA1109","10"
"ARID4A",0.831,0.658164683663942,0.662,0.658164683663944,1,0.845,"10","ARID4A","10"
"TRADD1",0.831,0.443483616036917,0.662,0.443483616036918,1,0.61,"10","TRADD","10"
"LRP5",0.831,0.412526140223609,0.662,0.412526140223609,0.944,0.414,"10","LRP5","10"
"DVL3",0.831,0.411301116440038,0.662,0.411301116440037,0.917,0.292,"10","DVL3","10"
"FBXO9",0.831,0.358181153427656,0.662,0.358181153427657,1,0.576,"10","FBXO9","10"
"CTSS",0.83,0.912618334045381,0.66,0.912618334045382,1,0.708,"10","CTSS","10"
"CCDC121",0.83,0.7054575213194,0.66,0.705457521319399,1,0.721,"10","CCDC12","10"
"PDCD41",0.83,0.595883589374896,0.66,0.595883589374895,1,0.789,"10","PDCD4","10"
"PPIP5K2",0.83,0.404148730110789,0.66,0.404148730110789,0.944,0.802,"10","PPIP5K2","10"
"SMG5",0.83,0.318947840078707,0.66,0.318947840078707,0.972,0.534,"10","SMG5","10"
"LARP4",0.83,0.304940753531175,0.66,0.304940753531175,1,0.953,"10","LARP4","10"
"UBQLN11",0.83,0.280830892792477,0.66,0.280830892792476,1,0.906,"10","UBQLN1","10"
"CLSPN",0.829,1.02071100410886,0.658,1.02071100410886,0.889,0.781,"10","CLSPN","10"
"IMPDH1",0.829,0.713910965149403,0.658,0.713910965149402,0.944,0.427,"10","IMPDH1","10"
"TOMM34",0.829,0.593933805283824,0.658,0.593933805283825,1,0.862,"10","TOMM34","10"
"HIPK1",0.829,0.564544564685501,0.658,0.564544564685502,1,0.734,"10","HIPK1","10"
"NAPG",0.829,0.404437643570431,0.658,0.404437643570431,1,0.559,"10","NAPG","10"
"RAP2B",0.829,0.362072804815723,0.658,0.362072804815725,1,0.898,"10","RAP2B","10"
"BAG41",0.829,0.357586282717831,0.658,0.357586282717831,0.944,0.796,"10","BAG4","10"
"PITPNA",0.829,0.347157006436194,0.658,0.347157006436193,1,0.666,"10","PITPNA","10"
"SMAP1",0.829,0.341630982665274,0.658,0.341630982665276,1,0.576,"10","SMAP1","10"
"RALY",0.828,0.962070229965408,0.656,0.96207022996541,1,0.628,"10","RALY","10"
"COASY1",0.828,0.660165656669592,0.656,0.660165656669593,0.972,0.658,"10","COASY","10"
"PDIA4",0.828,0.65720767955382,0.656,0.657207679553819,1,0.672,"10","PDIA4","10"
"RNMT1",0.828,0.586959335589023,0.656,0.586959335589023,1,0.765,"10","RNMT","10"
"MPC11",0.828,0.56661150791505,0.656,0.566611507915049,1,0.5,"10","MPC1","10"
"USP28",0.828,0.428641506010924,0.656,0.428641506010924,0.833,0.523,"10","USP28","10"
"NDC80",0.827,1.00499648521263,0.654,1.00499648521263,0.889,0.814,"10","NDC80","10"
"NAPA",0.827,0.986154249283813,0.654,0.986154249283813,1,0.555,"10","NAPA","10"
"SH3GLB11",0.827,0.907668000544154,0.654,0.907668000544154,1,0.77,"10","SH3GLB1","10"
"GNAI31",0.827,0.739453050451782,0.654,0.739453050451784,1,0.753,"10","GNAI3","10"
"RCAN31",0.827,0.48003972271147,0.654,0.480039722711471,1,0.863,"10","RCAN3","10"
"GOLGA7",0.827,0.464566656774684,0.654,0.464566656774684,1,0.673,"10","GOLGA7","10"
"DAPK3",0.827,0.382224107080989,0.654,0.382224107080988,0.972,0.611,"10","DAPK3","10"
"ZFX",0.827,0.379114703114642,0.654,0.379114703114642,1,0.816,"10","ZFX","10"
"BTN3A22",0.827,0.350337154057118,0.654,0.350337154057118,1,0.646,"10","BTN3A2","10"
"SETX",0.827,0.315694685362946,0.654,0.315694685362946,1,0.716,"10","SETX","10"
"HLA-DRB11",0.826,1.60635433886881,0.652,1.60635433886881,0.972,0.651,"10","HLA-DRB1","10"
"AAMP1",0.826,1.06406044123432,0.652,1.06406044123432,0.972,0.565,"10","AAMP","10"
"CHTF8",0.826,0.950517446466815,0.652,0.950517446466814,0.889,0.517,"10","CHTF8","10"
"SNRNP48",0.826,0.547571564957686,0.652,0.547571564957685,0.917,0.541,"10","SNRNP48","10"
"NRP11",0.826,0.423645226613666,0.652,0.423645226613667,1,0.714,"10","NRP1","10"
"OTULIN1",0.826,0.330763124003464,0.652,0.330763124003466,1,0.942,"10","OTULIN","10"
"YLPM11",0.826,0.271468766709268,0.652,0.271468766709267,0.944,0.587,"10","YLPM1","10"
"MARCKS1",0.825,1.4052849199943,0.65,1.4052849199943,1,0.88,"10","MARCKS","10"
"CDK2AP21",0.825,1.24678490482988,0.65,1.24678490482988,1,0.509,"10","CDK2AP2","10"
"MTUS12",0.825,0.871830598454732,0.65,0.871830598454732,1,0.62,"10","MTUS1","10"
"SPTY2D11",0.825,0.818119994857333,0.65,0.818119994857333,0.972,0.77,"10","SPTY2D1","10"
"TMF11",0.825,0.616687292097766,0.65,0.616687292097765,1,0.881,"10","TMF1","10"
"BRMS1L1",0.825,0.513682686718222,0.65,0.513682686718221,0.972,0.856,"10","BRMS1L","10"
"TMED5",0.825,0.462021382241858,0.65,0.462021382241859,1,0.814,"10","TMED5","10"
"RNF5",0.824,0.761200788135619,0.648,0.761200788135619,1,0.792,"10","RNF5","10"
"PPP4R1",0.824,0.564777792264534,0.648,0.564777792264533,0.944,0.391,"10","PPP4R1","10"
"LPGAT11",0.824,0.455102595225788,0.648,0.455102595225789,1,0.669,"10","LPGAT1","10"
"ESD",0.824,0.44957440236768,0.648,0.449574402367681,1,0.717,"10","ESD","10"
"MAP3K1",0.824,0.447895262609589,0.648,0.44789526260959,1,0.717,"10","MAP3K1","10"
"FEN1",0.824,0.386429772398683,0.648,0.386429772398682,0.806,0.384,"10","FEN1","10"
"PDE4A1",0.824,0.31833074027184,0.648,0.318330740271841,0.944,0.667,"10","PDE4A","10"
"TMEM68",0.824,0.290627831737232,0.648,0.290627831737232,0.972,0.487,"10","TMEM68","10"
"FABP5",0.823,1.17490644696872,0.646,1.17490644696872,1,0.964,"10","FABP5","10"
"CARD191",0.823,0.60130719818105,0.646,0.60130719818105,0.944,0.405,"10","CARD19","10"
"CEP164",0.823,0.547110948493021,0.646,0.547110948493022,0.972,0.563,"10","CEP164","10"
"LYSMD21",0.823,0.437536909511017,0.646,0.437536909511018,1,0.892,"10","LYSMD2","10"
"LRIF1",0.823,0.321901841465872,0.646,0.321901841465872,1,0.868,"10","LRIF1","10"
"ITGAE",0.823,0.251464171267611,0.646,0.25146417126761,0.944,0.516,"10","ITGAE","10"
"COPA",0.822,1.21417942927224,0.644,1.21417942927224,1,0.847,"10","COPA","10"
"ESAM2",0.822,0.721677496238067,0.644,0.721677496238067,0.972,0.696,"10","ESAM","10"
"LAMTOR3",0.822,0.615662301820585,0.644,0.615662301820585,1,0.812,"10","LAMTOR3","10"
"PLPP5",0.822,0.429281723690624,0.644,0.429281723690624,1,0.551,"10","PLPP5","10"
"FNTA",0.822,0.381959375529746,0.644,0.381959375529746,0.972,0.815,"10","FNTA","10"
"ITPR2",0.822,0.305479029326863,0.644,0.305479029326864,1,0.64,"10","ITPR2","10"
"AKAP17A",0.821,0.825747805646769,0.642,0.825747805646769,1,0.521,"10","AKAP17A","10"
"PPP2R5E1",0.821,0.626673691319656,0.642,0.626673691319656,1,0.751,"10","PPP2R5E","10"
"FBXO34",0.821,0.476816880483251,0.642,0.476816880483252,1,0.847,"10","FBXO34","10"
"WIPI2",0.821,0.36645450900067,0.642,0.366454509000672,1,0.787,"10","WIPI2","10"
"GALNT12",0.821,0.354733064629356,0.642,0.354733064629356,0.917,0.55,"10","GALNT12","10"
"ZNF703",0.821,0.25749925418094,0.642,0.257499254180941,0.917,0.556,"10","ZNF703","10"
"SARAF",0.82,1.03277060229979,0.64,1.03277060229979,1,0.975,"10","SARAF","10"
"ST14",0.82,0.803692460489697,0.64,0.803692460489696,0.972,0.427,"10","ST14","10"
"SH3TC1",0.82,0.78905297549365,0.64,0.78905297549365,0.917,0.544,"10","SH3TC1","10"
"CTCF1",0.82,0.74521151015573,0.64,0.74521151015573,0.972,0.714,"10","CTCF","10"
"SWAP702",0.82,0.520808850167112,0.64,0.520808850167113,1,0.895,"10","SWAP70","10"
"SH3KBP11",0.82,0.50915841720323,0.64,0.509158417203231,1,0.908,"10","SH3KBP1","10"
"EFHD21",0.819,1.17733051746186,0.638,1.17733051746186,1,0.85,"10","EFHD2","10"
"FBH1",0.819,0.776832527885687,0.638,0.776832527885688,0.972,0.604,"10","FBH1","10"
"STX41",0.819,0.484673507437572,0.638,0.484673507437572,0.944,0.698,"10","STX4","10"
"FAM120AOS",0.819,0.461309575697003,0.638,0.461309575697003,1,0.768,"10","FAM120AOS","10"
"CTBS",0.819,0.413604316350023,0.638,0.413604316350022,1,0.798,"10","CTBS","10"
"DFFA1",0.819,0.357159203997248,0.638,0.357159203997249,1,0.83,"10","DFFA","10"
"CDIPT",0.819,0.263322995604514,0.638,0.263322995604514,0.972,0.448,"10","CDIPT","10"
"CUL5",0.818,0.978476341241296,0.636,0.978476341241297,0.972,0.692,"10","CUL5","10"
"ECT21",0.818,0.874324707612376,0.636,0.874324707612376,0.806,0.385,"10","ECT2","10"
"ZBTB38",0.818,0.519543660444894,0.636,0.519543660444895,1,0.827,"10","ZBTB38","10"
"MED4",0.818,0.504897561635593,0.636,0.504897561635593,1,0.937,"10","MED4","10"
"TAF8",0.818,0.443135215002884,0.636,0.443135215002883,0.861,0.417,"10","TAF8","10"
"ANKMY2",0.818,0.277701822874432,0.636,0.277701822874431,0.861,0.396,"10","ANKMY2","10"
"C1orf1311",0.817,0.574075970615313,0.634,0.574075970615312,1,0.8,"10","C1orf131","10"
"PRMT7",0.817,0.444951288902877,0.634,0.444951288902876,0.944,0.786,"10","PRMT7","10"
"BCAM",0.817,0.416802817404502,0.634,0.416802817404503,1,0.677,"10","BCAM","10"
"PHF5A1",0.817,0.413579094964803,0.634,0.413579094964803,1,0.848,"10","PHF5A","10"
"EIF2S3",0.817,0.403243392891562,0.634,0.403243392891562,1,0.757,"10","EIF2S3","10"
"RC3H21",0.817,0.385887538295227,0.634,0.385887538295227,1,0.815,"10","RC3H2","10"
"PAPSS11",0.817,0.374794181207134,0.634,0.374794181207135,0.944,0.41,"10","PAPSS1","10"
"NEK7",0.817,0.253165091099942,0.634,0.253165091099941,1,0.6,"10","NEK7","10"
"LRCH4",0.816,0.597945588242464,0.632,0.597945588242464,0.944,0.528,"10","LRCH4","10"
"DESI2",0.816,0.444065252501625,0.632,0.444065252501625,1,0.648,"10","DESI2","10"
"NCBP21",0.816,0.433045855017956,0.632,0.433045855017955,1,0.735,"10","NCBP2","10"
"DCTN11",0.816,0.426077113300029,0.632,0.426077113300029,0.972,0.44,"10","DCTN1","10"
"FAM193B",0.816,0.295913457076152,0.632,0.295913457076153,0.861,0.41,"10","FAM193B","10"
"DDX52",0.816,0.252374168413862,0.632,0.252374168413863,0.972,0.703,"10","DDX52","10"
"PTBP3",0.815,1.02968815996672,0.63,1.02968815996672,1,0.822,"10","PTBP3","10"
"CDC16",0.815,0.686309688971764,0.63,0.686309688971764,0.972,0.702,"10","CDC16","10"
"TCOF11",0.815,0.570584423924808,0.63,0.570584423924807,0.972,0.714,"10","TCOF1","10"
"SEL1L",0.815,0.371710831622684,0.63,0.371710831622684,1,0.787,"10","SEL1L","10"
"MYSM11",0.815,0.306595462527906,0.63,0.306595462527906,1,0.846,"10","MYSM1","10"
"MSH2",0.815,0.302222519437743,0.63,0.302222519437743,0.861,0.312,"10","MSH2","10"
"U2SURP",0.814,1.0478960821972,0.628,1.0478960821972,1,0.892,"10","U2SURP","10"
"DEPDC1",0.814,0.963713828038114,0.628,0.963713828038114,0.833,0.614,"10","DEPDC1","10"
"WDR26",0.814,0.635625789628973,0.628,0.635625789628974,0.944,0.747,"10","WDR26","10"
"IL181",0.814,0.42183100794641,0.628,0.42183100794641,0.972,0.441,"10","IL18","10"
"LMO4",0.813,1.51491667739273,0.626,1.51491667739273,1,0.614,"10","LMO4","10"
"BROX1",0.813,0.524925096309548,0.626,0.524925096309549,0.972,0.758,"10","BROX","10"
"NOL4L",0.813,0.273593312036467,0.626,0.273593312036468,0.972,0.531,"10","NOL4L","10"
"PSME1",0.812,1.23980676489258,0.624,1.23980676489258,1,0.67,"10","PSME1","10"
"DYNC1H1",0.812,1.10082142894591,0.624,1.10082142894591,1,0.776,"10","DYNC1H1","10"
"COTL1",0.812,1.08575348530784,0.624,1.08575348530784,1,0.88,"10","COTL1","10"
"MAP1LC3B",0.812,1.05520083708481,0.624,1.05520083708481,1,0.837,"10","MAP1LC3B","10"
"SEPT91",0.812,0.858204727156015,0.624,0.858204727156014,1,0.704,"10","SEPT9","10"
"FAM192A",0.812,0.807271080877777,0.624,0.807271080877777,0.944,0.484,"10","FAM192A","10"
"CDKN1B",0.812,0.781142927566346,0.624,0.781142927566347,1,0.892,"10","CDKN1B","10"
"RSRC11",0.812,0.687517451086184,0.624,0.687517451086185,1,0.521,"10","RSRC1","10"
"ATP6V0D11",0.812,0.463005676044851,0.624,0.463005676044851,1,0.675,"10","ATP6V0D1","10"
"NGRN1",0.812,0.389568448486412,0.624,0.389568448486412,0.972,0.777,"10","NGRN","10"
"ILK1",0.812,0.344148282598262,0.624,0.344148282598262,0.972,0.595,"10","ILK","10"
"ATG1011",0.812,0.340929635461757,0.624,0.340929635461756,0.972,0.533,"10","ATG101","10"
"CALM2",0.811,1.41880621126207,0.622,1.41880621126207,1,0.887,"10","CALM2","10"
"MORF4L2",0.811,1.39062487156291,0.622,1.39062487156291,1,0.816,"10","MORF4L2","10"
"CCDC251",0.811,0.977948691798177,0.622,0.977948691798177,0.944,0.515,"10","CCDC25","10"
"SEC61B",0.811,0.816222807618287,0.622,0.816222807618285,1,0.739,"10","SEC61B","10"
"TJP1",0.811,0.785711373951788,0.622,0.785711373951788,0.972,0.547,"10","TJP1","10"
"ZHX1",0.811,0.64463658067978,0.622,0.64463658067978,0.833,0.416,"10","ZHX1","10"
"TRAK1",0.811,0.583984196597779,0.622,0.583984196597779,1,0.435,"10","TRAK1","10"
"EXOC1",0.811,0.478431690432548,0.622,0.478431690432548,0.972,0.811,"10","EXOC1","10"
"RNF1211",0.811,0.431861886821853,0.622,0.431861886821853,1,0.884,"10","RNF121","10"
"GTF2IRD1",0.811,0.301062165164833,0.622,0.301062165164833,0.972,0.66,"10","GTF2IRD1","10"
"SLC35B21",0.811,0.26010829415946,0.622,0.26010829415946,0.917,0.596,"10","SLC35B2","10"
"LFNG",0.81,0.62521387306191,0.62,0.62521387306191,1,0.932,"10","LFNG","10"
"FANCM",0.81,0.51286010106907,0.62,0.51286010106907,0.917,0.737,"10","FANCM","10"
"CCDC501",0.81,0.472452468654097,0.62,0.472452468654097,1,0.747,"10","CCDC50","10"
"CEP781",0.81,0.400185209259769,0.62,0.40018520925977,0.889,0.699,"10","CEP78","10"
"UBXN11",0.81,0.366562257982049,0.62,0.366562257982049,0.889,0.528,"10","UBXN11","10"
"USP3",0.81,0.28538422837007,0.62,0.285384228370069,1,0.855,"10","USP3","10"
"CENPN",0.81,0.253218695405833,0.62,0.253218695405833,0.861,0.473,"10","CENPN","10"
"ATG122",0.809,0.940395310710058,0.618,0.940395310710059,1,0.605,"10","ATG12","10"
"VWA5A1",0.809,0.520223074252921,0.618,0.52022307425292,0.889,0.497,"10","VWA5A","10"
"RPE",0.809,0.484869465893415,0.618,0.484869465893415,0.889,0.364,"10","RPE","10"
"YPEL51",0.809,0.366578754004188,0.618,0.366578754004188,1,0.837,"10","YPEL5","10"
"GPT2",0.809,0.324121625160626,0.618,0.324121625160626,0.806,0.432,"10","GPT2","10"
"ZNF106",0.809,0.309332557782442,0.618,0.309332557782441,1,0.773,"10","ZNF106","10"
"DUSP52",0.809,0.262310023759783,0.618,0.262310023759783,0.944,0.587,"10","DUSP5","10"
"HLA-DQB1",0.808,1.27680248041947,0.616,1.27680248041947,1,0.716,"10","HLA-DQB1","10"
"FXYD5",0.808,1.03888706255234,0.616,1.03888706255235,1,0.806,"10","FXYD5","10"
"TK1",0.808,0.989315992552916,0.616,0.989315992552916,0.861,0.47,"10","TK1","10"
"UAP11",0.808,0.694470896407416,0.616,0.694470896407417,1,0.708,"10","UAP1","10"
"CLPTM1",0.808,0.509394510746752,0.616,0.50939451074675,1,0.584,"10","CLPTM1","10"
"TXNL4A1",0.808,0.465989740967748,0.616,0.465989740967749,1,0.732,"10","TXNL4A","10"
"PTTG1",0.807,1.70948526336057,0.614,1.70948526336057,0.861,0.869,"10","PTTG1","10"
"SVIP1",0.807,0.829921891868083,0.614,0.829921891868084,1,0.545,"10","SVIP","10"
"GRK6",0.807,0.734228023950667,0.614,0.734228023950668,1,0.747,"10","GRK6","10"
"OXSR11",0.807,0.449522477641995,0.614,0.449522477641995,1,0.778,"10","OXSR1","10"
"MTHFD2L",0.807,0.359845753032518,0.614,0.359845753032518,0.889,0.617,"10","MTHFD2L","10"
"CYCS",0.806,1.17965180313714,0.612,1.17965180313714,1,0.845,"10","CYCS","10"
"WASF21",0.806,0.785027817668057,0.612,0.785027817668058,1,0.928,"10","WASF2","10"
"FYTTD1",0.806,0.533680012228557,0.612,0.533680012228555,1,0.711,"10","FYTTD1","10"
